NAME,MASS,VELOCITY,ACCELERATION,POSITION
Object68,1.4981727417730084e+26,(4419.2266838903615,-8617.87487316882,0.0),(0.0,0.0,0.0),(-1259374699328.1323,-645804488716.2357,0.0)
Object69,4.526037136147177e+26,(-3193.934252809319,-7620.5045427468185,0.0),(0.0,0.0,0.0),(-1793278898068.599,751605732304.5602,0.0)
Object70,4.4779512769629265e+26,(7960.392156767635,2238.9467366366293,0.0),(0.0,0.0,0.0),(525634315380.3597,-1868849853823.3992,0.0)
Object71,5.038927698322944e+26,(-6825.563038479808,-3281.307983248115,0.0),(0.0,0.0,0.0),(-1002829842426.6112,2086021288247.3687,0.0)
Object72,1.7102135618072314e+26,(36161.65527866682,20221.270160452463,0.0),(0.0,0.0,0.0),(37744921660.46638,-67499164729.79502,0.0)
Object73,9.83976096202991e+25,(-8325.676509589113,-6774.944293530802,0.0),(0.0,0.0,0.0),(-727231614805.2979,893689292500.3796,0.0)
Object74,9.280447019090929e+26,(-249.6433828988927,5408.32849038921,0.0),(0.0,0.0,0.0),(4524054825238.646,208826137872.2869,0.0)
Object75,9.965693635400216e+26,(6339.859242232836,-11819.138263578963,0.0),(0.0,0.0,0.0),(-650325578403.7845,-348838683223.52356,0.0)
Object76,5.7991727693145494e+26,(-7078.805179854532,3563.4493907511023,0.0),(0.0,0.0,0.0),(950368954090.1774,1887911385088.7234,0.0)
Object77,8.409292366705267e+26,(-154.31716081570784,-9037.783601382032,0.0),(0.0,0.0,0.0),(-1624526250298.349,27738247525.45458,0.0)
Object78,1.5011963546413133e+26,(4641.11832488523,5723.307753475861,0.0),(0.0,0.0,0.0),(1899035489685.594,-1539957100058.8828,0.0)
Object79,8.780765213356665e+26,(-6215.062875662689,339.86636485497485,0.0),(0.0,0.0,0.0),(187097061542.96652,3421403591489.432,0.0)
Object80,7.354064777345214e+26,(7820.247183481297,-449.62464375118253,0.0),(0.0,0.0,0.0),(-124187897136.5956,-2159979588090.2993,0.0)
Object81,5.0215960535656316e+26,(9873.406256364868,1268.832247768623,0.0),(0.0,0.0,0.0),(170754873516.6954,-1328727449550.1072,0.0)
Object82,8.84324879319643e+26,(-4902.507549011795,6754.60285360453,0.0),(0.0,0.0,0.0),(1542311966876.4995,1119413861098.9258,0.0)
Object83,6.19984401815115e+26,(-18985.138349632343,4135.370610429802,0.0),(0.0,0.0,0.0),(74836947156.14114,343570124486.56866,0.0)
Object84,2.3045098644180023e+25,(-8937.924150002398,7635.721219514817,0.0),(0.0,0.0,0.0),(623982227231.4763,730396731050.2299,0.0)
Object85,2.1697548290179564e+26,(25041.78462747336,-1365.3340309986115,0.0),(0.0,0.0,0.0),(-11490791449.22474,-210754231666.10507,0.0)
Object86,4.277366379698606e+26,(2443.5368907374295,16153.828757718804,0.0),(0.0,0.0,0.0),(491758066109.3863,-74386635755.42766,0.0)
Object87,5.3132930827362595e+26,(-2443.963571291578,-10645.251214145102,0.0),(0.0,0.0,0.0),(-1084592783713.4685,249003541556.5639,0.0)
Object88,8.765094770951427e+26,(558.1573015393726,7137.294782326709,0.0),(0.0,0.0,0.0),(2582268225348.8057,-201940918578.9152,0.0)
Object89,3.857918262817327e+26,(6938.072725759667,2887.615807625116,0.0),(0.0,0.0,0.0),(903219910238.3431,-2170165923056.6536,0.0)
Object90,1.997231828049381e+26,(-266.09951503934724,7197.165792395923,0.0),(0.0,0.0,0.0),(2557570339456.211,94560587686.80339,0.0)
Object91,4.511337120924439e+26,(4569.087517525669,2410.8244488634427,0.0),(0.0,0.0,0.0),(2321221284062.063,-4399268142241.92,0.0)
Object92,3.5970145794341435e+26,(794.1004321025514,-5735.767798337126,0.0),(0.0,0.0,0.0),(-3921831864043.033,-542966257939.00024,0.0)
Object93,2.1812144995015946e+26,(-3091.7963108752524,-5343.7259533058805,0.0),(0.0,0.0,0.0),(-3014723168705.185,1744271703444.3894,0.0)
Object94,6.898616510570347e+26,(-8944.063074846756,-180.5684144095936,0.0),(0.0,0.0,0.0),(-33482067710.916992,1658461289932.1162,0.0)
Object95,8.996717971752419e+26,(-6810.564598303917,-800.8884909042035,0.0),(0.0,0.0,0.0),(-329698073202.93835,2803673733592.8667,0.0)
Object96,7.067374401007275e+26,(5682.886928146152,2961.15380742981,0.0),(0.0,0.0,0.0),(1493878837519.3408,-2866971819117.188,0.0)
Object97,4.154498916454916e+26,(3321.9558487078157,-5860.560183718436,0.0),(0.0,0.0,0.0),(-2544840446023.035,-1442498214962.5483,0.0)
Object98,5.628139314926641e+26,(6518.4540421617685,1439.5553973755402,0.0),(0.0,0.0,0.0),(642412006969.869,-2908907257893.865,0.0)
Object99,6.922607727829527e+26,(-3389.9246543679596,4912.370895149608,0.0),(0.0,0.0,0.0),(3067159359808.404,2116582675578.55,0.0)
Object100,2.866464808428526e+26,(-1945.5328333788786,22217.699625517704,0.0),(0.0,0.0,0.0),(265868056076.33743,23281214579.435947,0.0)
Object101,3.172196714315465e+25,(5396.16922942239,257.4077912346825,0.0),(0.0,0.0,0.0),(216732906612.5876,-4543481127965.727,0.0)
Object102,2.1735734699964623e+26,(-6576.540146682991,1115.7442833556418,0.0),(0.0,0.0,0.0),(499030570816.0853,2941439747756.2656,0.0)
Object103,8.919422406247376e+25,(1515.2486355376154,-5310.376706606646,0.0),(0.0,0.0,0.0),(-4186005809491.887,-1194423661751.5251,0.0)
Object104,2.6356364627624398e+26,(8803.533172095787,-5926.315064536842,0.0),(0.0,0.0,0.0),(-658236944498.629,-977810108454.8961,0.0)
Object105,5.161216540084625e+26,(6493.950281503888,3214.8950898920957,0.0),(0.0,0.0,0.0),(1121714256720.4246,-2265814718526.6367,0.0)
Object106,6.848930273340498e+26,(9425.40850417675,664.521522160681,0.0),(0.0,0.0,0.0),(104572841912.50562,-1483235261159.4324,0.0)
Object107,4.2022037963146e+26,(-325.1075754502901,-5848.772758247726,0.0),(0.0,0.0,0.0),(-3862791930301.0894,214715628532.19376,0.0)
Object108,5.304062287181192e+26,(20968.897280949568,1590.09526930953,0.0),(0.0,0.0,0.0),(22698731092.6255,-299332605961.3022,0.0)
Object109,1.3975702649014794e+26,(249.18843161547676,6960.73962674554,0.0),(0.0,0.0,0.0),(2734609954249.959,-97896660717.10524,0.0)
Object110,4.5290881429781846e+26,(-10002.311047957293,2966.2619000886784,0.0),(0.0,0.0,0.0),(346766917608.5874,1169306921603.5098,0.0)
Object111,7.818877514406442e+26,(-4238.891394301961,-5391.381886854031,0.0),(0.0,0.0,0.0),(-2218738526774.725,1744449168085.0999,0.0)
Object112,5.442550681541723e+26,(4836.351986924691,1836.5067051680057,0.0),(0.0,0.0,0.0),(1760878684369.4873,-4637189235366.626,0.0)
Object113,2.495265289284195e+25,(1178.5579769557364,-5098.942299849011,0.0),(0.0,0.0,0.0),(-4722534020870.629,-1091555819705.3418,0.0)
Object114,4.8134408698499416e+25,(-8995.06673964782,-11676.05643944197,0.0),(0.0,0.0,0.0),(-484085912462.9658,372932857331.7343,0.0)
Object115,9.879769957450768e+26,(4088.8685408967253,-5999.971710030922,0.0),(0.0,0.0,0.0),(-2080870543334.4668,-1418074369933.1755,0.0)
Object116,6.579087713396192e+26,(-5858.942636444416,-1430.6393333673543,0.0),(0.0,0.0,0.0),(-865735426830.9075,3545473751375.9966,0.0)
Object117,9.97660648565748e+26,(-5045.21619085958,4514.226657128478,0.0),(0.0,0.0,0.0),(1931364639898.9075,2158542955809.3906,0.0)
Object118,6.053767830394443e+26,(-2533.3104097129035,11161.917043123336,0.0),(0.0,0.0,0.0),(988194085723.25,224280681759.92557,0.0)
Object119,6.51692793660053e+26,(5454.267012203917,2921.369660334725,0.0),(0.0,0.0,0.0),(1637234059134.2344,-3056755138262.5776,0.0)
Object120,2.911511990981256e+25,(8057.419402235023,-5332.565377851593,0.0),(0.0,0.0,0.0),(-784779347968.3417,-1185788808339.1907,0.0)
Object121,2.8062850953110424e+26,(5426.2841975414185,-3351.8615514638823,0.0),(0.0,0.0,0.0),(-1714993948041.5645,-2776380950183.582,0.0)
Object122,7.941297955143445e+26,(8450.123099877017,-9331.245747822204,0.0),(0.0,0.0,0.0),(-620914628329.8658,-562283449144.643,0.0)
Object123,5.829006306528731e+26,(6407.633906291087,-13897.914385348613,0.0),(0.0,0.0,0.0),(-514733641678.5408,-237317963233.7599,0.0)
Object124,5.546250009026004e+26,(1402.125180979087,5977.797511316254,0.0),(0.0,0.0,0.0),(3428225401029.0645,-804109063874.3579,0.0)
Object125,8.146493710891452e+26,(5249.370062130665,5709.44687836346,0.0),(0.0,0.0,0.0),(1624580937763.9724,-1493669477953.1443,0.0)
Object126,6.593586167506808e+26,(-1534.7271828215426,-5541.5505705652395,0.0),(0.0,0.0,0.0),(-3869326385074.1064,1071606278200.2426,0.0)
Object127,6.736976483682999e+26,(11301.072285072021,-10562.304726966106,0.0),(0.0,0.0,0.0),(-378834118204.8075,-405331209859.32587,0.0)
Object128,2.8858281053346694e+26,(4081.715318543309,-4639.515870726002,0.0),(0.0,0.0,0.0),(-2610149133113.338,-2296335651642.917,0.0)
Object129,8.373918700177593e+25,(5952.228052543709,-9467.212569552732,0.0),(0.0,0.0,0.0),(-898669361008.0797,-565011606241.6178,0.0)
Object130,2.93379862523732e+26,(5769.464919585489,-2180.27360453883,0.0),(0.0,0.0,0.0),(-1233631038886.1548,-3264448547993.5615,0.0)
Object131,8.344307994103684e+26,(-10393.076517471547,4159.857981978451,0.0),(0.0,0.0,0.0),(393628061162.587,983448612142.5308,0.0)
Object132,5.536734460195737e+25,(-10748.84116649855,-2143.6362104839905,0.0),(0.0,0.0,0.0),(-216122207452.111,1083702201471.6243,0.0)
Object133,2.0806059768584384e+26,(-11212.321887780528,-3887.6635189588114,0.0),(0.0,0.0,0.0),(-308806186305.4991,890620894763.6711,0.0)
Object134,3.2096660048112155e+26,(-5297.859830800288,5333.901748721873,0.0),(0.0,0.0,0.0),(1666507754622.055,1655246929331.794,0.0)
Object135,7.26456260069792e+26,(-5416.761080398826,54.19154593919671,0.0),(0.0,0.0,0.0),(45257213165.2818,4523722411537.568,0.0)
Object136,4.708212229620426e+26,(-5395.756279134407,-3357.78043645057,0.0),(0.0,0.0,0.0),(-1736601460901.2617,2790616722669.653,0.0)
Object137,2.0174058559318757e+26,(9113.118575206405,-3298.8900239450954,0.0),(0.0,0.0,0.0),(-481050561371.0935,-1328892680454.3098,0.0)
Object138,4.702297154524764e+26,(1311.3990618760315,-6355.784836669527,0.0),(0.0,0.0,0.0),(-3087042441504.53,-636954312613.5613,0.0)
Object139,9.02914143357092e+26,(18753.105294440767,-9489.592093941974,0.0),(0.0,0.0,0.0),(-135690913903.05617,-268149143897.06625,0.0)
Object140,9.908822799923627e+26,(-8817.906455615579,2861.429249271587,0.0),(0.0,0.0,0.0),(476766626759.1194,1469225044439.4194,0.0)
Object141,6.138534291673694e+26,(-7750.660499192847,1211.0203992702197,0.0),(0.0,0.0,0.0),(333014425644.4642,2131328056950.4385,0.0)
Object142,4.69171136022417e+26,(-7691.224153000834,679.4343935886716,0.0),(0.0,0.0,0.0),(195946569453.14294,2218122900307.6426,0.0)
Object143,8.209206443094995e+26,(-1041.3700227848542,-5552.023078510039,0.0),(0.0,0.0,0.0),(-4088966680252.218,766950580854.4816,0.0)
Object144,8.111442621334832e+26,(6863.22697222234,1619.8737970897635,0.0),(0.0,0.0,0.0),(613227789922.7275,-2598178645444.6465,0.0)
Object145,3.190230772633633e+26,(7271.578651166564,-7950.562673558115,0.0),(0.0,0.0,0.0),(-843842297205.642,-771777531383.9294,0.0)
Object146,7.35557668665992e+26,(-6476.100614200163,3222.979066912339,0.0),(0.0,0.0,0.0),(1130325031369.9155,2271221276318.5244,0.0)
Object147,7.457555227914353e+26,(-5892.876186348066,-1149.6554783427061,0.0),(0.0,0.0,0.0),(-705166911335.1301,3614527462781.929,0.0)
Object148,3.3101319721938654e+26,(-16499.997840063766,11644.482213882136,0.0),(0.0,0.0,0.0),(187680754379.39972,265939866196.01,0.0)
Object149,4.460257153675687e+26,(-6532.633578418416,-858.0239819698301,0.0),(0.0,0.0,0.0),(-398228782104.1154,3031946389066.6504,0.0)
Object150,3.615880931365758e+26,(-4477.2822825139765,-6169.349129509794,0.0),(0.0,0.0,0.0),(-1849004683888.1926,1341878330707.4333,0.0)
Object151,4.27164268532939e+25,(5897.087557270884,1663.5089456616206,0.0),(0.0,0.0,0.0),(960005804202.9813,-3403190765903.3403,0.0)
Object152,7.462417065607812e+25,(6304.978685421795,2170.8751054719914,0.0),(0.0,0.0,0.0),(971943981719.082,-2822864416619.8755,0.0)
Object153,8.659489001621053e+26,(4366.450802083216,3997.6324219053636,0.0),(0.0,0.0,0.0),(2557807644265.124,-2793788938341.872,0.0)
Object154,1.4050779624816536e+26,(-5167.317575781538,3152.2093049915497,0.0),(0.0,0.0,0.0),(1886970572050.7217,3093251512994.4316,0.0)
Object155,2.6837798206535155e+26,(10959.4321231368,-9356.587595949784,0.0),(0.0,0.0,0.0),(-415092388415.06415,-486200423927.5062,0.0)
Object156,7.635939194953121e+26,(9270.826955216644,812.8553116777914,0.0),(0.0,0.0,0.0),(133878079214.9092,-1526914430732.2854,0.0)
Object157,1.6185644670486282e+26,(3334.2904531824774,4200.685817359159,0.0),(0.0,0.0,0.0),(3614961521811.571,-2869372339390.018,0.0)
Object158,4.1033380799354615e+26,(5594.056522949193,3031.9231977351033,0.0),(0.0,0.0,0.0),(1562431433208.235,-2882767530895.425,0.0)
Object159,3.607924911984066e+26,(3176.1254259017883,4186.603638354256,0.0),(0.0,0.0,0.0),(3829788664844.7764,-2905431276753.3813,0.0)
Object160,7.036642776456106e+26,(-2468.4436757367434,-6175.241359306443,0.0),(0.0,0.0,0.0),(-2787185489513.122,1114128176435.6167,0.0)
Object161,7.451971929712876e+26,(16434.96813397849,-10135.699453744195,0.0),(0.0,0.0,0.0),(-186900071264.0516,-303057201871.57794,0.0)
Object162,4.584526686150055e+26,(-4227.182299841729,-9657.211951986852,0.0),(0.0,0.0,0.0),(-1094310416978.7343,479004670103.90265,0.0)
Object163,1.50687655219583e+26,(-9936.736263816887,305.7418069986634,0.0),(0.0,0.0,0.0),(41309277899.871155,1342568763393.0078,0.0)
Object164,6.405284408790184e+26,(-197.09152176252815,-7840.107030545366,0.0),(0.0,0.0,0.0),(-2157669717514.5107,54241403392.71335,0.0)
Object165,3.594054310406691e+26,(4758.564073944247,-5148.6644516739525,0.0),(0.0,0.0,0.0),(-1983418332432.195,-1833140090775.5142,0.0)
Object166,1.648072490378989e+26,(-6199.267724196419,-2541.4733603386476,0.0),(0.0,0.0,0.0),(-1121764150391.5762,2736253859751.845,0.0)
Object167,6.908878419275432e+26,(5385.104999175886,940.0465326524646,0.0),(0.0,0.0,0.0),(763928340099.4435,-4376202858462.683,0.0)
Object168,4.3951688738078116e+26,(-9511.768275514487,3513.98798441851,0.0),(0.0,0.0,0.0),(447417200231.136,1211082322975.6333,0.0)
Object169,2.5773023019774564e+26,(6979.164895513136,387.3271763108583,0.0),(0.0,0.0,0.0),(150558316203.92386,-2712877844478.1045,0.0)
Object170,1.869744497361991e+26,(-10076.758016652873,-3805.726306785583,0.0),(0.0,0.0,0.0),(-404252684027.80994,1070375572533.3041,0.0)
Object171,5.1539697167097424e+26,(-5095.654549414859,-4598.629137659087,0.0),(0.0,0.0,0.0),(-1887802581653.5486,2091838573113.7327,0.0)
Object172,5.762821939527179e+26,(-4678.770319131496,2825.337118373606,0.0),(0.0,0.0,0.0),(2297118139599.3325,3804037437232.546,0.0)
Object173,2.7423286661800094e+26,(1838.9076718299957,6568.063988673007,0.0),(0.0,0.0,0.0),(2747917409923.879,-769354015944.2264,0.0)
Object174,6.096260971849817e+26,(-3545.7977785266703,-5919.45009224827,0.0),(0.0,0.0,0.0),(-2391880159135.809,1432755276688.9785,0.0)
Object175,2.1512663177777676e+26,(-3604.7505412914984,4582.9654844472925,0.0),(0.0,0.0,0.0),(3069098934754.9062,2414012517414.617,0.0)
Object176,3.30671680416856e+26,(-3568.633639072257,11383.38621247841,0.0),(0.0,0.0,0.0),(890078910623.2892,279035208205.19495,0.0)
Object177,6.56092699253376e+26,(-5453.629944935811,-4403.64836705998,0.0),(0.0,0.0,0.0),(-1697373140770.4111,2102085411150.899,0.0)
Object178,5.598938241665391e+26,(5499.211228891448,-2667.7438988647277,0.0),(0.0,0.0,0.0),(-1550979465450.947,-3197144859301.349,0.0)
Object179,9.508601153439707e+26,(-6001.698431146261,-9883.15018641672,0.0),(0.0,0.0,0.0),(-848698051945.6155,515385243652.32355,0.0)
Object180,6.201224512216352e+26,(3089.908900660153,-4547.478764735593,0.0),(0.0,0.0,0.0),(-3632590639524.8994,-2468263125616.8975,0.0)
Object181,5.288550762882112e+26,(-2111.3491415794033,5147.403303001259,0.0),(0.0,0.0,0.0),(3967919761547.922,1627551503010.3533,0.0)
Object182,4.163145383249599e+25,(-6175.542467281882,-502.99283803812676,0.0),(0.0,0.0,0.0),(-280717571759.9726,3446536719046.792,0.0)
Object183,4.0238788683194425e+26,(-4639.335917045383,-3795.323292027671,0.0),(0.0,0.0,0.0),(-2339597943118.054,2859883054429.913,0.0)
Object184,7.998082691138451e+26,(3166.8946056721725,7762.996268210063,0.0),(0.0,0.0,0.0),(1748633058326.6355,-713350413730.33,0.0)
Object185,9.025412819891563e+26,(2416.8693763756373,-5752.664617399085,0.0),(0.0,0.0,0.0),(-3143469147736.711,-1320666999388.0896,0.0)
