NAME,MASS,VELOCITY,ACCELERATION,POSITION
Object16,8.596427789234421e+26,(-28821.059595543666,-2427.3206336960498,0.0),(0.0,0.0,0.0),(-13317828289.941704,158130704901.21786,0.0)
Object17,6.769298562855722e+26,(12579.719356790865,593.0086920949406,0.0),(0.0,0.0,0.0),(39413290155.7976,-836089142869.2974,0.0)
Object18,9.135036531186714e+25,(11973.57173048488,3775.352076649868,0.0),(0.0,0.0,0.0),(253269099968.20923,-803245809666.493,0.0)
Object19,5.0605051722322176e+25,(8258.024010014466,5886.738599308036,0.0),(0.0,0.0,0.0),(749233785565.6058,-1051038785897.8625,0.0)
Object20,1.6988787365236542e+26,(-3489.020470557994,5045.711483379999,0.0),(0.0,0.0,0.0),(2901475215719.6826,2006318921683.8237,0.0)
Object21,6.660990488649896e+26,(-5914.649887652764,3250.328560023486,0.0),(0.0,0.0,0.0),(1403679059779.389,2554286448249.0073,0.0)
Object22,8.772130515725565e+26,(-5446.085132658131,3849.679560559521,0.0),(0.0,0.0,0.0),(1722739994885.889,2437134968246.5405,0.0)
Object23,5.148674689373246e+26,(5139.784766598278,-2651.664340145187,0.0),(0.0,0.0,0.0),(-1819658839271.447,-3527088493403.0527,0.0)
Object24,2.6681939613242336e+26,(4365.397455202859,3173.8542059788297,0.0),(0.0,0.0,0.0),(2679882398663.82,-3685976432481.413,0.0)
Object25,8.480104375830843e+26,(-3533.0590997385298,-25564.14558431149,0.0),(0.0,0.0,0.0),(-197447925443.7289,27288030707.41272,0.0)
Object26,7.54493751150019e+26,(-7703.181455651251,-4946.1059737361875,0.0),(0.0,0.0,0.0),(-855883821928.5533,1332973539240.9539,0.0)
Object27,7.125191875439982e+26,(-3481.5925691355574,4138.5633260837385,0.0),(0.0,0.0,0.0),(3473115886271.3916,2921780702297.8647,0.0)
Object28,9.73471686764461e+26,(3954.508640029923,4539.244773081434,0.0),(0.0,0.0,0.0),(2761786019553.332,-2406018450691.196,0.0)
Object29,1.4340656909722532e+26,(-5643.450345074902,-999.1012204020648,0.0),(0.0,0.0,0.0),(-704549782654.4957,3979668558951.29,0.0)
Object30,4.4755554763646974e+26,(-729.9258251499327,-7000.14401829073,0.0),(0.0,0.0,0.0),(-2665518837637.661,277941572620.73535,0.0)
Object31,9.134215357508935e+26,(-952.27059851249,6145.078424118023,0.0),(0.0,0.0,0.0),(3392553906560.213,525726299343.3088,0.0)
Object32,7.591250322733827e+26,(12844.48833679787,-23054.324298741154,0.0),(0.0,0.0,0.0),(-166505030212.4973,-92766627677.71414,0.0)
Object33,4.96060425392735e+26,(3455.0227389124207,-13333.370635448566,0.0),(0.0,0.0,0.0),(-677367998714.9805,-175523646807.6418,0.0)
Object34,8.059640836172062e+26,(-5395.297982526961,1040.29002789967,0.0),(0.0,0.0,0.0),(832471016535.655,4317477891329.1294,0.0)
Object35,3.196329271743242e+26,(5035.520054232895,-3382.3417543884766,0.0),(0.0,0.0,0.0),(-2011614334838.9072,-2994825792314.1445,0.0)
Object36,9.421858966012229e+26,(6754.45384770006,-745.9815017489916,0.0),(0.0,0.0,0.0),(-315573024337.8294,-2857340863642.773,0.0)
Object37,3.0434424710148853e+26,(115.40322342795,-6684.5963145016385,0.0),(0.0,0.0,0.0),(-2969586668085.945,-51267100902.163216,0.0)
Object38,2.9466025983388376e+26,(19189.987849576835,-17324.637053888684,0.0),(0.0,0.0,0.0),(-133091792379.43306,-147421840393.84802,0.0)
Object39,7.91422280595598e+26,(-2577.9180339591508,6818.136667621108,0.0),(0.0,0.0,0.0),(2337028484699.126,883623806661.5568,0.0)
Object40,7.88222581777945e+26,(5572.794877702433,2853.604795506859,0.0),(0.0,0.0,0.0),(1543547995182.2224,-3014389509922.1265,0.0)
Object41,5.1348604345954686e+26,(-5154.383772533665,2983.752189696829,0.0),(0.0,0.0,0.0),(1875008430574.1865,3239046815378.2534,0.0)
Object42,9.534020087812007e+26,(19833.031053302442,1767.0269328939014,0.0),(0.0,0.0,0.0),(29714313896.172375,-333512126646.0901,0.0)
Object43,5.926655821596979e+26,(-1623.762119245724,-5780.882388491266,0.0),(0.0,0.0,0.0),(-3544726188529.1055,995659783615.4948,0.0)
Object44,2.1897707277659843e+26,(-4452.921796811698,3800.949214365877,0.0),(0.0,0.0,0.0),(2514505282468.6943,2945815571064.1387,0.0)
Object45,3.6837086496843215e+26,(4859.659273775768,-4024.0779357275183,0.0),(0.0,0.0,0.0),(-2126801435943.7556,-2568422005423.988,0.0)
Object46,8.849266894953257e+26,(2633.180563235051,-8021.776121310649,0.0),(0.0,0.0,0.0),(-1769442144982.9841,-580826564276.7491,0.0)
Object47,1.495004681274173e+26,(2040.4345505783594,39442.914047573235,0.0),(0.0,0.0,0.0),(84988762502.12543,-4396582037.804702,0.0)
Object48,3.447714030477795e+26,(-4034.6875195588177,3322.4074846119865,0.0),(0.0,0.0,0.0),(3089168777601.529,3751445531749.778,0.0)
Object49,6.040116698913196e+26,(-466.21096802418987,5428.046471467716,0.0),(0.0,0.0,0.0),(4456207108683.004,382740391184.1649,0.0)
Object50,4.904212069337077e+26,(-3225.2381202151905,-4816.612220752198,0.0),(0.0,0.0,0.0),(-3282737542035.116,2198144624061.0447,0.0)
Object51,4.192534956230257e+26,(-5334.029833888131,2096.6881743675217,0.0),(0.0,0.0,0.0),(1478466331499.4033,3761257213651.177,0.0)
Object52,6.1861170130937105e+26,(9678.851547577877,-952.0791616407863,0.0),(0.0,0.0,0.0),(-137394387703.68526,-1396753479786.8643,0.0)
Object53,9.156865749467566e+26,(-6427.043404265568,-1160.9529936555448,0.0),(0.0,0.0,0.0),(-553228854777.2769,3062678576632.0586,0.0)
Object54,2.0329688053428343e+25,(-1650.355388221442,6616.147966654309,0.0),(0.0,0.0,0.0),(2770174328381.0127,691002098531.9949,0.0)
Object55,7.678089529201485e+26,(4348.159684971886,4510.994210238013,0.0),(0.0,0.0,0.0),(2434787073123.7505,-2346897934122.774,0.0)
Object56,9.327386214286293e+26,(-9693.450683294272,-2451.422159718485,0.0),(0.0,0.0,0.0),(-325565268049.5917,1287355120586.2507,0.0)
Object57,3.110261742148903e+26,(-10428.580577167748,-136.25841951779404,0.0),(0.0,0.0,0.0),(-15944725542.813416,1220334535601.5947,0.0)
Object58,1.2699757110883995e+26,(9264.34929905241,-2023.5752340648596,0.0),(0.0,0.0,0.0),(-315031152973.48694,-1442278296402.619,0.0)
Object59,8.356881963736826e+26,(2232.7985003373383,-4986.9013834402485,0.0),(0.0,0.0,0.0),(-4058401006555.3853,-1817078579354.863,0.0)
Object60,2.9794121666266844e+26,(-14301.40058106501,-9732.371219186409,0.0),(0.0,0.0,0.0),(-249580054633.9126,366749711655.78485,0.0)
Object61,2.957248571063753e+26,(5268.014526650398,3162.4062385850066,0.0),(0.0,0.0,0.0),(1809816660020.2732,-3014837353668.603,0.0)
Object62,7.272764324710424e+26,(83.68312465141273,5157.622528386607,0.0),(0.0,0.0,0.0),(4988499415322.942,-80939079216.90341,0.0)
Object63,1.1862563879344238e+25,(-8261.51791091654,-2450.3596071818038,0.0),(0.0,0.0,0.0),(-508352255664.44305,1713936702562.9478,0.0)
Object64,8.627700504545479e+25,(4073.9755122635343,5654.540720700058,0.0),(0.0,0.0,0.0),(2217536806560.15,-1597687786453.973,0.0)
Object65,7.697148853902501e+26,(3118.4733110817224,-18994.404132289088,0.0),(0.0,0.0,0.0),(-353559327289.5016,-58046849922.606346,0.0)
Object66,9.274335842638674e+26,(-4143.956332075984,9559.696281591507,0.0),(0.0,0.0,0.0),(1121963805579.4395,486351122414.21075,0.0)
Object67,4.450904699085853e+26,(12366.736938259452,6914.801258722379,0.0),(0.0,0.0,0.0),(322726583148.0006,-577178520024.7468,0.0)
Object68,3.1571154854555435e+26,(6174.466890778272,-2860.363608811952,0.0),(0.0,0.0,0.0),(-1205063048545.2979,-2601285330166.021,0.0)
Object69,4.595434482730201e+26,(-5820.279864107172,-2355.7053976879156,0.0),(0.0,0.0,0.0),(-1263292267917.7708,3121236873108.4316,0.0)
Object70,8.934932946746562e+26,(-7715.640484241885,-3035.873476674023,0.0),(0.0,0.0,0.0),(-707029480885.224,1796907983216.426,0.0)
Object71,9.792577500515904e+26,(-18589.41484108471,-8800.441637031297,0.0),(0.0,0.0,0.0),(-134280417254.78134,283644217453.74304,0.0)
Object72,2.0209072855582417e+26,(5246.831528311619,-1523.4292242622084,0.0),(0.0,0.0,0.0),(-1240065401567.8826,-4270900244325.9614,0.0)
Object73,4.5123454720968945e+26,(-5825.059109296094,2355.931001991209,0.0),(0.0,0.0,0.0),(1260691727739.3396,3117070842259.613,0.0)
Object74,5.298098866307956e+26,(-6130.552435988175,-1153.1234184996765,0.0),(0.0,0.0,0.0),(-630620504351.7853,3352678479262.897,0.0)
Object75,5.160055163658609e+26,(5553.225950289835,1815.251249762636,0.0),(0.0,0.0,0.0),(1208389285179.5833,-3696710710095.3164,0.0)
Object76,4.59656991706691e+25,(8557.224198758215,1536.221915053735,0.0),(0.0,0.0,0.0),(310335793279.7971,-1728664936993.7007,0.0)
Object77,8.47671166544791e+26,(-1351.2697866879182,8258.512781303778,0.0),(0.0,0.0,0.0),(1870793298068.4277,306101900882.3308,0.0)
Object78,6.528866782489085e+26,(4757.445728145836,2723.8466998069543,0.0),(0.0,0.0,0.0),(2194822614802.8074,-3833457100787.4717,0.0)
Object79,3.538061911821286e+25,(-3114.931789472707,-4203.990797999728,0.0),(0.0,0.0,0.0),(-3896181823601.729,2886861842246.9614,0.0)
Object80,8.169756505689697e+26,(6993.440636011652,997.8848740093126,0.0),(0.0,0.0,0.0),(375766527172.84204,-2633471023791.674,0.0)
Object81,1.869978158511747e+26,(-9446.24137750363,-1836.5303756076119,0.0),(0.0,0.0,0.0),(-273584665995.77832,1407189789237.6575,0.0)
Object82,1.9922038699269065e+25,(-24215.520063452077,-10345.828252546184,0.0),(0.0,0.0,0.0),(-75214939453.5679,176048628582.34232,0.0)
Object83,2.2307845173529386e+26,(3054.7148864318856,-11921.727007372981,0.0),(0.0,0.0,0.0),(-849058596082.4437,-217555051487.25256,0.0)
Object84,4.8251358276734314e+26,(-4491.219630318942,2887.2923954302387,0.0),(0.0,0.0,0.0),(2518212176809.789,3917110708876.1016,0.0)
Object85,8.054023344811352e+26,(-973.3852170268083,5335.472948438411,0.0),(0.0,0.0,0.0),(4439823224258.792,809985981462.1819,0.0)
Object86,6.148343538643775e+26,(534.2145798873433,6268.005789398418,0.0),(0.0,0.0,0.0),(3342464430463.2954,-284874215420.86884,0.0)
Object87,6.665965241123414e+26,(-4274.963729192244,-3728.85388833319,0.0),(0.0,0.0,0.0),(-2711712047925.5586,3108856231982.1157,0.0)
Object88,3.5456042846002345e+26,(-5455.953010984859,8047.165467903757,0.0),(0.0,0.0,0.0),(1162433897032.7693,788126545413.1273,0.0)
Object89,2.5827528893954073e+26,(-7003.0847951932,-5134.746313674926,0.0),(0.0,0.0,0.0),(-1040941474499.4438,1419700403375.0894,0.0)
Object90,9.406964638739708e+26,(-1402.844187774017,-7296.287707208509,0.0),(0.0,0.0,0.0),(-2361506583398.447,454042647144.74146,0.0)
Object91,8.152566409276731e+24,(775.2617783536665,-7055.619404174213,0.0),(0.0,0.0,0.0),(-2619101052667.115,-287783229715.7921,0.0)
Object92,6.866667462539239e+26,(1810.5738434154414,5498.727421005223,0.0),(0.0,0.0,0.0),(3762355112239.712,-1238836049562.9521,0.0)
Object93,4.5580807060847475e+26,(-8463.91556395849,-1651.0587568928947,0.0),(0.0,0.0,0.0),(-341790615384.815,1752140495965.4922,0.0)
Object94,4.574666385748352e+26,(-7189.132253758141,-2814.2794851324425,0.0),(0.0,0.0,0.0),(-811889454566.9492,2073987567741.0466,0.0)
Object95,9.532973930894397e+26,(5344.307041292642,-6049.426835591392,0.0),(0.0,0.0,0.0),(-1526902435180.9844,-1348927040111.3748,0.0)
Object96,4.734296733586072e+26,(-4689.119413141953,-8189.5763277296055,0.0),(0.0,0.0,0.0),(-1293599503807.287,740678431141.1602,0.0)
Object97,1.624673199461941e+26,(-3047.4646799759394,-7362.796054231698,0.0),(0.0,0.0,0.0),(-1931724513005.7036,799541666164.3351,0.0)
Object98,6.666444594953432e+26,(2990.3918720818738,-13434.499782052479,0.0),(0.0,0.0,0.0),(-684061207333.9508,-152265518449.05673,0.0)
Object99,3.0256730299690536e+26,(-5499.817468606805,-2697.6524879348003,0.0),(0.0,0.0,0.0),(-1557901098471.9958,3176158424429.759,0.0)
Object100,5.4137252256992605e+26,(5756.773034051444,-1613.6559702285617,0.0),(0.0,0.0,0.0),(-1002399570730.655,-3576094858255.083,0.0)
Object101,3.652645737655263e+26,(6978.846092983624,-3961.9709846441024,0.0),(0.0,0.0,0.0),(-1017671831613.8301,-1792586344908.7432,0.0)
Object102,5.907004512811225e+26,(567.1413188194241,5133.41508117161,0.0),(0.0,0.0,0.0),(4946801066329.124,-546524143544.4024,0.0)
Object103,4.261262184831304e+26,(-9147.85014461523,8451.74360582157,0.0),(0.0,0.0,0.0),(580771865196.9344,628605674617.3372,0.0)
Object104,5.420161260317506e+26,(5437.705941295807,7541.793512555975,0.0),(0.0,0.0,0.0),(1245627046597.4863,-898109127576.2543,0.0)
Object105,2.3796561877321152e+26,(237.8780407383402,-5341.940921007313,0.0),(0.0,0.0,0.0),(-4638225420819.002,-206541403568.9365,0.0)
Object106,9.181943566506088e+26,(6862.983936395046,-6058.593661473526,0.0),(0.0,0.0,0.0),(-1048313236738.5582,-1187496192358.478,0.0)
Object107,2.429335576256981e+26,(-20208.57958462034,5634.5364476014465,0.0),(0.0,0.0,0.0),(81006580560.32835,290534624339.54395,0.0)
Object108,1.0705285425011069e+26,(-9294.355896053537,-13989.42506600158,0.0),(0.0,0.0,0.0),(-391977370894.2326,260423653659.96118,0.0)
Object109,2.8801291722825768e+26,(-4325.572119518341,-3846.240273234138,0.0),(0.0,0.0,0.0),(-2632868913193.3716,2960986198524.6094,0.0)
Object110,1.355555152620249e+26,(4671.151649039919,-2990.348133396652,0.0),(0.0,0.0,0.0),(-2326718277108.162,-3634511244889.7188,0.0)
Object111,2.1957789510369926e+26,(-550.0252475703078,6876.869554835638,0.0),(0.0,0.0,0.0),(2780384532447.7705,222380500110.67722,0.0)
Object112,8.3577897154611e+26,(-5186.4714100890915,-1025.7187095821723,0.0),(0.0,0.0,0.0),(-921423182945.9993,4659108730588.936,0.0)
Object113,4.3744033822674195e+25,(8555.283986695078,-11452.832299589181,0.0),(0.0,0.0,0.0),(-520425735551.673,-388758854156.0103,0.0)
Object114,4.459697642068039e+26,(2629.4918723669743,14980.851492697755,0.0),(0.0,0.0,0.0),(565197871226.9955,-99205523090.25447,0.0)
Object115,7.085023359183581e+26,(-9199.026636843759,-4764.581061751822,0.0),(0.0,0.0,0.0),(-568884440729.8585,1098351157370.3434,0.0)
Object116,1.2682252740683384e+26,(-396.17903573918534,11572.7318217672,0.0),(0.0,0.0,0.0),(989477024779.4679,33873596969.20257,0.0)
Object117,5.935853406016804e+26,(1416.6587380368967,6728.361586495933,0.0),(0.0,0.0,0.0),(2747668480766.159,-578522499492.0532,0.0)
Object118,4.0497246993449405e+26,(1949.8125146006382,7037.167019424601,0.0),(0.0,0.0,0.0),(2399167306473.805,-664745688978.3787,0.0)
Object119,8.190977683585496e+26,(2493.0031095916333,7176.114175511941,0.0),(0.0,0.0,0.0),(2172872686575.1094,-754862343587.5071,0.0)
Object120,8.883139443671309e+26,(-14883.309225359193,-4486.179706874376,0.0),(0.0,0.0,0.0),(-158550432992.5001,526005482666.24524,0.0)
Object121,8.920339340847662e+26,(1641.9693630844306,-6442.485193586309,0.0),(0.0,0.0,0.0),(-2910286793073.416,-741732671232.684,0.0)
Object122,5.017517059671322e+26,(-6141.5097620043225,-5788.289073724418,0.0),(0.0,0.0,0.0),(-1278396329266.271,1356408333429.599,0.0)
Object123,5.6357091882981164e+26,(-1830.3241867662996,-5827.762174829689,0.0),(0.0,0.0,0.0),(-3394328302305.745,1066056061170.1968,0.0)
Object124,1.0876893278193231e+26,(10428.23899610151,-2443.490252041048,0.0),(0.0,0.0,0.0),(-263997095991.96716,-1126677222870.5984,0.0)
Object125,7.867185137933578e+26,(4533.82569599866,-8164.9428894771,0.0),(0.0,0.0,0.0),(-1330624709794.969,-738868670933.9059,0.0)
Object126,8.378888418376495e+26,(-817.6352165183781,8598.887228820215,0.0),(0.0,0.0,0.0),(1771301684750.0078,168426285633.31528,0.0)
Object127,4.191161712386034e+26,(4349.6955794983005,3522.419310809121,0.0),(0.0,0.0,0.0),(2666842273784.843,-3293177508397.3604,0.0)
Object128,8.896349427366935e+26,(1344.4735831755559,-5512.175420239614,0.0),(0.0,0.0,0.0),(-4006341177021.744,-977185859854.2299,0.0)
Object129,8.729192799851169e+25,(-5360.68013334007,11396.285196995892,0.0),(0.0,0.0,0.0),(757353959850.364,356250502360.76,0.0)
Object130,2.094860574959154e+26,(-8389.21964105345,4665.751615698894,0.0),(0.0,0.0,0.0),(700215184145.9812,1259016651472.8635,0.0)
Object131,6.717411464594813e+26,(-2549.623365452029,13941.556461042246,0.0),(0.0,0.0,0.0),(650110246532.1364,118891766447.30234,0.0)
Object132,7.008089655677566e+26,(-5022.985841557539,-4613.962418522693,0.0),(0.0,0.0,0.0),(-1930494197021.839,2101630689474.5889,0.0)
Object133,9.288783281120908e+25,(1901.3131761207858,-7295.966027920608,0.0),(0.0,0.0,0.0),(-2259811214177.344,-588901979617.0095,0.0)
Object134,3.084039751561634e+26,(4276.797167023773,5313.509598853575,0.0),(0.0,0.0,0.0),(2222803690252.6685,-1789115150440.998,0.0)
Object135,7.637686136234974e+26,(9204.899580815387,2438.9370101113414,0.0),(0.0,0.0,0.0),(374959147289.58606,-1415149831012.3396,0.0)
Object136,9.417353076106804e+26,(-16783.90341277938,-23777.430374624702,0.0),(0.0,0.0,0.0),(-128035337591.87086,90376996408.23697,0.0)
Object137,4.695860947199137e+26,(-3400.9841208118614,4630.0254147745445,0.0),(0.0,0.0,0.0),(3241734197654.544,2381215121397.5015,0.0)
Object138,5.265547168972027e+26,(6176.9942301443425,-5846.885552240113,0.0),(0.0,0.0,0.0),(-1261494556430.963,-1332717140913.955,0.0)
Object139,3.611587891065566e+26,(1769.155387901378,7040.459264228283,0.0),(0.0,0.0,0.0),(2443152498944.13,-613925348440.3903,0.0)
Object140,1.246019084674313e+25,(4291.994179973406,4241.065642558874,0.0),(0.0,0.0,0.0),(2562848409465.2905,-2593624193692.595,0.0)
Object141,1.3964445104260132e+25,(-1880.784548875842,-7931.668446390579,0.0),(0.0,0.0,0.0),(-1943905639363.1042,460945602517.01996,0.0)
Object142,1.3922418546155491e+26,(6585.287352165488,-8199.546691301997,0.0),(0.0,0.0,0.0),(-935849581145.3821,-751607209796.5533,0.0)
Object143,7.87440304314513e+26,(9509.80993703316,5073.173323089078,0.0),(0.0,0.0,0.0),(537847543210.9019,-1008210755930.0706,0.0)
Object144,9.924807429883789e+26,(-6207.338328650265,-480.04696604914255,0.0),(0.0,0.0,0.0),(-264072678518.25525,3414641847247.7153,0.0)
Object145,6.226427531616997e+26,(-7555.218215054556,7329.527331691419,0.0),(0.0,0.0,0.0),(834233206898.337,859920924656.2979,0.0)
Object146,9.262054029779074e+26,(-741.2397786487824,-7200.877201347604,0.0),(0.0,0.0,0.0),(-2520015785075.751,259403943504.46823,0.0)
Object147,8.748425481552077e+26,(-3923.852569593339,4180.2623350184585,0.0),(0.0,0.0,0.0),(2944560380807.9736,2763946348478.4116,0.0)
Object148,7.763411106216094e+26,(-5087.9598114719765,-12240.002340563806,0.0),(0.0,0.0,0.0),(-697663264198.5775,290006697010.09314,0.0)
Object149,9.669505997459531e+26,(1950.961158869491,4879.6722600811045,0.0),(0.0,0.0,0.0),(4463296897365.078,-1784488470362.4026,0.0)
Object150,9.734250253843214e+26,(1696.5441845395849,6326.561549988636,0.0),(0.0,0.0,0.0),(2988594450972.658,-801427836540.0624,0.0)
Object151,4.2620449132629665e+26,(4084.274798830122,6596.244401817886,0.0),(0.0,0.0,0.0),(1875132190303.6228,-1161047814908.3684,0.0)
Object152,2.7721196511798164e+25,(8281.061823337477,-4054.0314061058652,0.0),(0.0,0.0,0.0),(-686615710229.311,-1402531597737.508,0.0)
Object153,3.9430273494926006e+26,(18542.044713955256,-8429.360028845338,0.0),(0.0,0.0,0.0),(-132428164333.2762,-291301941790.589,0.0)
Object154,5.800130072558444e+26,(8045.3076967882425,-797.6082479457226,0.0),(0.0,0.0,0.0),(-200369047744.02948,-2021080707433.7957,0.0)
Object155,4.5932385472745026e+26,(-472.3887088559034,6048.841546322501,0.0),(0.0,0.0,0.0),(3595299310247.077,280777531716.0847,0.0)
Object156,3.279123505678942e+26,(1323.310895999292,-6822.759751982171,0.0),(0.0,0.0,0.0),(-2698134983656.109,-523317770600.3344,0.0)
Object157,2.3100433076599353e+26,(3460.5473365781845,4355.5614755314455,0.0),(0.0,0.0,0.0),(3358702063275.8745,-2668530233065.027,0.0)
Object158,1.0633810452750817e+26,(-2305.8868770359836,-9649.232912560363,0.0),(0.0,0.0,0.0),(-1311826555181.6895,313488508978.0815,0.0)
Object159,2.4089028478707215e+26,(768.6066782399695,-6408.6427352787,0.0),(0.0,0.0,0.0),(-3163769772690.1875,-379439871459.4095,0.0)
Object160,6.850745017113308e+26,(4459.540775283959,8591.756132105695,0.0),(0.0,0.0,0.0),(1257398380343.4666,-652651129955.1298,0.0)
Object161,1.904559929300461e+26,(19631.50209636482,-2571.9971339080416,0.0),(0.0,0.0,0.0),(-43990969541.47771,-335773628745.2324,0.0)
Object162,3.232580945472831e+26,(-10746.089244690374,-7548.707794402431,0.0),(0.0,0.0,0.0),(-442461178591.3502,629873011640.3888,0.0)
Object163,6.6512619525895705e+25,(-6141.441205546064,-4099.356500198718,0.0),(0.0,0.0,0.0),(-1351755804524.672,2025129748374.2786,0.0)
Object164,2.8899993005674534e+26,(6519.562727663413,1846.8330085285213,0.0),(0.0,0.0,0.0),(788005584471.4552,-2781763058157.612,0.0)
Object165,4.40764111427277e+26,(13522.754795411833,16702.47569889398,0.0),(0.0,0.0,0.0),(223402194832.32217,-180872174636.62354,0.0)
Object166,7.044409773969971e+26,(-5467.556333341077,-5972.584037981151,0.0),(0.0,0.0,0.0),(-1493431867106.8281,1367150769497.3179,0.0)
Object167,2.6629342207002543e+26,(-3411.86293892906,-5593.4192267523595,0.0),(0.0,0.0,0.0),(-2640096697395.5435,1610401028757.3008,0.0)
Object168,4.810057003236192e+26,(-3038.8565175139975,5681.042221419945,0.0),(0.0,0.0,0.0),(2820050264347.916,1508478161492.836,0.0)
Object169,9.680778273961884e+26,(5875.173271744773,-3782.6519121958922,0.0),(0.0,0.0,0.0),(-1471833254661.563,-2286035194085.0,0.0)
Object170,1.1283707074772026e+26,(1761.9827571864573,-5976.921863722949,0.0),(0.0,0.0,0.0),(-3279423948909.032,-966766603818.845,0.0)
Object171,8.393575962089457e+26,(-666.2628039904587,5452.711284231918,0.0),(0.0,0.0,0.0),(4366779137752.2964,533573549206.48615,0.0)
Object172,2.8262522204331126e+26,(-3146.5765357907626,-4634.013083343259,0.0),(0.0,0.0,0.0),(-3500432613257.389,2376855422696.822,0.0)
Object173,9.833830868087307e+26,(-3818.7539728379766,-3754.907364054891,0.0),(0.0,0.0,0.0),(-3245045491549.588,3300222658359.5156,0.0)
Object174,9.994675147444461e+26,(-7717.237085399814,-7653.813313658319,0.0),(0.0,0.0,0.0),(-791300854495.5994,797858015314.3534,0.0)
Object175,6.076611639756736e+26,(4327.73464713494,3142.7873991631077,0.0),(0.0,0.0,0.0),(2726846578042.5947,-3754968731374.827,0.0)
Object176,1.3887499191651061e+26,(-5578.067528683047,14333.74673011206,0.0),(0.0,0.0,0.0),(522946919870.9171,203508076979.53326,0.0)
Object177,7.738562204691177e+25,(10703.495578957312,-192.32637073275677,0.0),(0.0,0.0,0.0),(-20810961448.583897,-1158187683831.9102,0.0)
Object178,1.6505536588760793e+26,(3385.8201570339656,-3926.055366765345,0.0),(0.0,0.0,0.0),(-3740322441327.5127,-3225644554800.823,0.0)
Object179,2.021887506874659e+26,(8710.53802219349,2821.496690436751,0.0),(0.0,0.0,0.0),(487963471562.9,-1506443153698.058,0.0)
Object180,5.3827253590500436e+26,(2554.7552376902004,-7366.991735606874,0.0),(0.0,0.0,0.0),(-2062919948177.35,-715387736498.8699,0.0)
Object181,6.28859490927613e+25,(-4512.401719821128,3462.366427072645,0.0),(0.0,0.0,0.0),(2498084532691.475,3255681101063.039,0.0)
Object182,4.135289230262579e+26,(-4242.773801717184,3627.9473577483436,0.0),(0.0,0.0,0.0),(2768470140494.829,3237641405639.8574,0.0)
Object183,2.2348068436752892e+26,(4275.024274827826,4574.46204621893,0.0),(0.0,0.0,0.0),(2474149377795.1245,-2312195082778.508,0.0)
Object184,3.963299983054561e+26,(-23059.930614494155,-6023.270652763783,0.0),(0.0,0.0,0.0),(-59061475156.989,226115278164.51398,0.0)
Object185,5.3767017651067674e+26,(2078.0830352528947,-6436.12327747497,0.0),(0.0,0.0,0.0),(-2761789296590.6895,-891721186303.9016,0.0)
